id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors
7475620,1/1/2010 6:14,827,2836,$6.66 ,Swipe Transaction,75781,Utica,NY,13501,5411,
7475621,1/1/2010 6:14,1516,1002,$23.83 ,Swipe Transaction,52436,Milpitas,CA,95035,5310,
7475622,1/1/2010 6:15,497,2829,$4.87 ,Swipe Transaction,69972,Sioux Falls,SD,57110,5814,
7475623,1/1/2010 6:16,135,2808,($148.00),Online Transaction,90999,ONLINE,,,4722,
7475624,1/1/2010 6:16,759,3716,($66.00),Swipe Transaction,59935,Franklin,TN,37067,5499,
7475625,1/1/2010 6:16,1315,5434,$11.70 ,Swipe Transaction,75781,Mulkeytown,IL,62865,5411,
7475627,1/1/2010 6:16,1678,4680,$6.58 ,Swipe Transaction,17493,Wethersfield,CT,6109,5812,
7475628,1/1/2010 6:16,1703,2969,$7.35 ,Swipe Transaction,68671,Grand Junction,CO,81506,5541,
7475630,1/1/2010 6:16,1849,5904,$2.67 ,Swipe Transaction,86058,Tacoma,WA,98445,5411,
7475632,1/1/2010 6:17,1675,4692,($86.00),Swipe Transaction,43293,Puyallup,WA,98373,5499,
7475633,1/1/2010 6:17,1851,5528,$120.00 ,Swipe Transaction,27092,Youngsville,NC,27596,4829,
7475634,1/1/2010 6:18,571,5960,$1.77 ,Swipe Transaction,49903,Martinsburg,WV,25401,5411,
7475635,1/1/2010 6:18,759,3716,$2.98 ,Swipe Transaction,59935,Franklin,TN,37067,5499,
7475636,1/1/2010 6:18,1052,3651,$18.26 ,Online Transaction,15143,ONLINE,,,4784,
7475637,1/1/2010 6:18,1799,5909,$4.90 ,Swipe Transaction,27907,Woodinville,WA,98077,5812,
7475638,1/1/2010 6:19,122,2034,$35.51 ,Swipe Transaction,13646,Orlando,FL,32810,7538,
7475639,1/1/2010 6:19,557,5570,$24.22 ,Swipe Transaction,98552,Canton,NC,28716,4121,
7475640,1/1/2010 6:19,946,97,$1.04 ,Swipe Transaction,56979,Latrobe,PA,15650,5411,
7475641,1/1/2010 6:19,1299,3263,$27.28 ,Online Transaction,39021,ONLINE,,,4784,
7475642,1/1/2010 6:19,1675,4692,$86.00 ,Swipe Transaction,43293,Puyallup,WA,98373,5499,
7475643,1/1/2010 6:19,1797,1127,$38.58 ,Online Transaction,15143,ONLINE,,,4784,Bad Card Number
7475644,1/1/2010 6:20,477,2450,$2.69 ,Swipe Transaction,20519,Howland,ME,4448,5942,
7475645,1/1/2010 6:20,1843,4553,$3.11 ,Swipe Transaction,79664,Manteno,IL,60950,5814,
7475646,1/1/2010 6:21,1640,4967,$77.59 ,Swipe Transaction,61195,Adrian,MI,49221,5541,
7475647,1/1/2010 6:21,1694,5944,$39.14 ,Swipe Transaction,1743,Stamford,CT,6902,5912,
7475648,1/1/2010 6:21,1777,4557,$101.79 ,Swipe Transaction,30286,Burke,VA,22015,4814,
7475649,1/1/2010 6:22,973,3833,$35.53 ,Swipe Transaction,98374,Crenshaw,MS,38621,5411,
7475650,1/1/2010 6:23,628,2579,($95.00),Swipe Transaction,59935,Narberth,PA,19072,5499,
7475651,1/1/2010 6:23,754,4122,$39.07 ,Swipe Transaction,31893,Myrtle Beach,SC,29587,5311,
7475652,1/1/2010 6:23,1138,2122,$36.33 ,Online Transaction,39021,ONLINE,,,4784,
7475654,1/1/2010 6:24,327,5512,$47.61 ,Online Transaction,39021,ONLINE,,,4784,
7475655,1/1/2010 6:24,628,2579,$79.41 ,Swipe Transaction,59935,Narberth,PA,19072,5499,
7475658,1/1/2010 6:24,1516,1002,$4.13 ,Swipe Transaction,78454,Milpitas,CA,95035,5812,
7475659,1/1/2010 6:24,1944,1059,$100.00 ,Swipe Transaction,27092,Cleveland,OH,44135,4829,
7475660,1/1/2010 6:25,81,96,$3.37 ,Swipe Transaction,50783,Bulverde,TX,78163,5411,
7475661,1/1/2010 6:25,557,5570,$2.36 ,Swipe Transaction,50783,Canton,NC,28716,5411,
7475662,1/1/2010 6:25,676,3910,$2.27 ,Swipe Transaction,44919,Luther,OK,73054,5814,
7475663,1/1/2010 6:26,64,5429,$190.91 ,Swipe Transaction,14914,Ocoee,FL,34761,7995,
7475664,1/1/2010 6:26,1445,4716,$3.86 ,Online Transaction,39021,ONLINE,,,4784,
7475665,1/1/2010 6:26,1640,4967,$84.00 ,Swipe Transaction,61195,Adrian,MI,49221,5541,
7475666,1/1/2010 6:27,515,5078,$4.37 ,Swipe Transaction,91264,Longview,TX,75604,5814,
7475670,1/1/2010 6:29,1774,4516,$1.37 ,Swipe Transaction,61195,Minneapolis,MN,55421,5541,
7475671,1/1/2010 6:30,177,3715,$100.00 ,Swipe Transaction,27092,Memphis,TN,38116,4829,
7475672,1/1/2010 6:30,636,3420,($52.00),Swipe Transaction,59935,Chicago,IL,60623,5499,
7475673,1/1/2010 6:30,1477,4947,$28.54 ,Swipe Transaction,75781,Mechanicsburg,OH,43044,5411,
7475674,1/1/2010 6:30,1485,4736,$76.07 ,Swipe Transaction,69956,Longview,TX,75602,5310,
7475676,1/1/2010 6:31,46,2925,$11.00 ,Swipe Transaction,78499,Howard Beach,NY,11414,5812,
7475677,1/1/2010 6:31,122,2034,$23.84 ,Swipe Transaction,13646,Orlando,FL,32810,7538,
7475679,1/1/2010 6:32,748,1067,$10.64 ,Swipe Transaction,20519,Houston,TX,77064,5942,
7475680,1/1/2010 6:32,1979,2812,$12.35 ,Swipe Transaction,50783,Boca Raton,FL,33487,5411,
7475681,1/1/2010 6:33,94,2890,$67.00 ,Swipe Transaction,59935,Claremont,NC,28610,5499,
7475682,1/1/2010 6:33,278,3919,$106.82 ,Swipe Transaction,40538,Houston,TX,77056,5912,
7475683,1/1/2010 6:33,415,3225,$3.50 ,Swipe Transaction,55250,Washington Court House,OH,43160,5411,
7475684,1/1/2010 6:33,565,5459,$106.64 ,Swipe Transaction,88647,Carrollton,TX,75006,4900,
7475685,1/1/2010 6:33,797,5428,($74.00),Swipe Transaction,59935,Honolulu,HI,96825,5499,
7475687,1/1/2010 6:35,1381,3738,$8.96 ,Swipe Transaction,61195,Mentor,OH,44060,5541,
7475688,1/1/2010 6:35,1969,4981,$100.00 ,Swipe Transaction,27092,Longboat Key,FL,34228,4829,
7475689,1/1/2010 6:36,1719,2058,$1.79 ,Swipe Transaction,51755,Miami,FL,33179,5411,
7475691,1/1/2010 6:37,797,5428,$46.32 ,Swipe Transaction,59935,Honolulu,HI,96825,5499,
7475692,1/1/2010 6:37,1145,5444,$2.63 ,Swipe Transaction,75936,Appleton,WI,54913,5814,
7475693,1/1/2010 6:37,1430,2813,$56.00 ,Swipe Transaction,61195,Urbandale,IA,50322,5541,
7475694,1/1/2010 6:37,1956,2451,$1.61 ,Swipe Transaction,14528,Anaheim,CA,92804,5499,
7475696,1/1/2010 6:38,898,4660,$3.31 ,Swipe Transaction,28620,Allentown,PA,18102,5812,
7475697,1/1/2010 6:38,1274,1075,$7.08 ,Swipe Transaction,59935,Pascoag,RI,2859,5499,
7475698,1/1/2010 6:38,1492,5452,$6.38 ,Swipe Transaction,50783,Bothell,WA,98011,5411,
7475699,1/1/2010 6:38,1604,2188,$3.66 ,Online Transaction,85247,ONLINE,,,5815,
7475700,1/1/2010 6:39,137,5442,$4.95 ,Swipe Transaction,14532,Johnson City,TN,37604,5411,
7475701,1/1/2010 6:39,797,5428,$74.00 ,Swipe Transaction,59935,Honolulu,HI,96825,5499,
7475704,1/1/2010 6:40,1144,2223,$28.01 ,Swipe Transaction,36934,Houston,TX,77086,7538,
7475705,1/1/2010 6:40,1326,5427,$3.50 ,Swipe Transaction,75781,Somerset,NJ,8873,5411,
7475706,1/1/2010 6:40,1376,2182,$3.97 ,Swipe Transaction,50379,Cedar Park,TX,78613,5411,
7475707,1/1/2010 6:41,636,3420,$34.68 ,Swipe Transaction,13646,Chicago,IL,60624,7538,
7475709,1/1/2010 6:41,840,37,$105.70 ,Swipe Transaction,61195,San Francisco,CA,94131,5541,
7475708,1/1/2010 6:41,840,37,$87.00 ,Swipe Transaction,61195,San Francisco,CA,94131,5541,
7475711,1/1/2010 6:41,1678,4680,$4.96 ,Swipe Transaction,17493,Wethersfield,CT,6109,5812,
7475712,1/1/2010 6:41,1898,4543,$40.40 ,Online Transaction,39021,ONLINE,,,4784,
7475714,1/1/2010 6:42,1242,5102,$12.05 ,Swipe Transaction,59935,Chicago,IL,60620,5499,
7475715,1/1/2010 6:42,1439,235,$1.26 ,Swipe Transaction,14528,New Market,TN,37820,5499,
7475717,1/1/2010 6:42,1844,3702,$6.96 ,Swipe Transaction,25887,Corpus Christi,TX,78410,5814,
7475718,1/1/2010 6:43,1356,4752,$2.92 ,Swipe Transaction,20519,Farmington,MN,55024,5942,
7475719,1/1/2010 6:43,1651,4181,$3.78 ,Swipe Transaction,23671,San Antonio,TX,78255,5812,
7475720,1/1/2010 6:43,1791,4587,$23.44 ,Online Transaction,39021,ONLINE,,,4784,
7475721,1/1/2010 6:44,161,5588,$2.52 ,Swipe Transaction,59935,Waco,TX,76707,5499,
7475722,1/1/2010 6:44,1091,3334,$6.46 ,Swipe Transaction,26810,Baltimore,MD,21224,5541,
7475723,1/1/2010 6:44,1193,5962,$12.13 ,Swipe Transaction,78454,Poughkeepsie,NY,12603,5812,
7475724,1/1/2010 6:44,1516,1002,$17.78 ,Swipe Transaction,710,Milpitas,CA,95035,5912,
7475725,1/1/2010 6:44,1542,2906,$26.13 ,Swipe Transaction,78821,Cleveland,OH,44118,5912,
7475726,1/1/2010 6:45,4,3413,$250.03 ,Swipe Transaction,69965,Las Vegas,NV,89109,7995,
7475727,1/1/2010 6:45,636,3420,$52.00 ,Swipe Transaction,59935,Chicago,IL,60623,5499,
7475728,1/1/2010 6:45,1314,2911,$3.02 ,Swipe Transaction,61195,New Braunfels,TX,78130,5541,
7475729,1/1/2010 6:45,1783,10,$1.68 ,Swipe Transaction,50783,Oakland,CA,94606,5411,
7475730,1/1/2010 6:46,11,243,$192.29 ,Online Transaction,52100,ONLINE,,,7801,
7475731,1/1/2010 6:47,2,3298,$0.72 ,Swipe Transaction,60569,Bronx,NY,10462,5300,
7475732,1/1/2010 6:47,366,2934,$2.03 ,Swipe Transaction,43293,Oshkosh,WI,54902,5499,
7475733,1/1/2010 6:47,408,4960,$19.72 ,Swipe Transaction,59935,Barron,WI,54812,5499,
7475734,1/1/2010 6:47,1797,1127,$46.63 ,Online Transaction,15143,ONLINE,,,4784,
7475735,1/1/2010 6:48,503,1088,$2.43 ,Swipe Transaction,61195,Chicago,IL,60629,5541,
7475736,1/1/2010 6:48,1430,2813,$58.60 ,Swipe Transaction,61195,Urbandale,IA,50322,5541,
7475737,1/1/2010 6:49,119,5980,$178.53 ,Online Transaction,73186,ONLINE,,,4814,
7475738,1/1/2010 6:49,366,2934,$25.80 ,Swipe Transaction,99381,Oshkosh,WI,54901,4121,
7475739,1/1/2010 6:49,847,5107,$100.00 ,Swipe Transaction,27092,Billings,OK,74630,4829,
7475740,1/1/2010 6:49,1288,2428,$42.68 ,Swipe Transaction,19964,Killeen,TX,76542,5311,
7475741,1/1/2010 6:50,94,2890,($67.00),Swipe Transaction,59935,Claremont,NC,28610,5499,
7475742,1/1/2010 6:50,1430,2813,($56.00),Swipe Transaction,61195,Urbandale,IA,50322,5541,
7475743,1/1/2010 6:50,1531,2573,$14.10 ,Swipe Transaction,53326,Summerville,GA,30747,5921,
7475744,1/1/2010 6:50,1920,5579,$103.79 ,Online Transaction,96529,ONLINE,,,4899,
7475745,1/1/2010 6:51,303,984,$92.22 ,Swipe Transaction,35166,Windsor,CO,80550,5411,
7475747,1/1/2010 6:51,547,5526,$1.38 ,Swipe Transaction,72351,Delavan,WI,53115,5541,
7475749,1/1/2010 6:51,1133,2586,"$1,153.61 ",Swipe Transaction,29742,Coraopolis,PA,15108,3256,
7475750,1/1/2010 6:51,1456,5935,$120.00 ,Swipe Transaction,27092,Lucedale,MS,39452,4829,
7475751,1/1/2010 6:52,1098,4626,$46.25 ,Swipe Transaction,40616,Battle Creek,IA,51006,7349,
7475752,1/1/2010 6:52,1718,2029,$10.60 ,Swipe Transaction,20519,Spring Valley,CA,91977,5942,
7475753,1/1/2010 6:52,1811,3238,$0.88 ,Swipe Transaction,59251,Los Altos,CA,94024,5411,
7475754,1/1/2010 6:53,17,4962,$89.46 ,Swipe Transaction,50783,Banner Elk,NC,28604,5411,
7475755,1/1/2010 6:53,1696,2408,$3.41 ,Swipe Transaction,75781,Merritt Island,FL,32953,5411,
7475756,1/1/2010 6:54,839,4725,$68.98 ,Swipe Transaction,71750,Bethlehem,CT,6751,5655,
7475758,1/1/2010 6:55,428,3842,$78.66 ,Swipe Transaction,90865,Lebanon,NH,3766,5311,
7475759,1/1/2010 6:55,822,2558,$10.64 ,Swipe Transaction,34488,Arcadia,CA,91007,7802,
7475760,1/1/2010 6:55,840,37,($87.00),Swipe Transaction,61195,San Francisco,CA,94131,5541,
7475761,1/1/2010 6:55,1177,4164,$4.00 ,Swipe Transaction,78454,Newark,DE,19711,5812,
7475762,1/1/2010 6:55,1268,4965,$34.25 ,Swipe Transaction,27601,Yoakum,TX,77995,7538,
7475763,1/1/2010 6:55,1269,4147,$39.39 ,Online Transaction,96246,ONLINE,,,4784,
7475765,1/1/2010 6:56,277,5362,$60.00 ,Swipe Transaction,27092,Grenada,MS,38901,4829,
7475766,1/1/2010 6:57,94,2890,$40.72 ,Swipe Transaction,59935,Claremont,NC,28610,5499,
7475767,1/1/2010 6:57,364,4623,$57.39 ,Swipe Transaction,75781,Andersonville,TN,37705,5411,
7475768,1/1/2010 6:57,1382,1110,$3.43 ,Swipe Transaction,69972,Dallas,TX,75253,5814,
7475770,1/1/2010 6:58,636,3420,$8.28 ,Swipe Transaction,59935,Chicago,IL,60623,5499,
7475771,1/1/2010 6:58,1189,164,$60.00 ,Swipe Transaction,27092,Albany,NY,12209,4829,
7475772,1/1/2010 6:59,38,2526,$38.50 ,Online Transaction,39021,ONLINE,,,4784,
7475773,1/1/2010 6:59,757,5458,$100.00 ,Swipe Transaction,27092,Brooklyn,NY,11236,4829,
7475774,1/1/2010 6:59,938,231,$2.36 ,Swipe Transaction,50783,Lawrence,KS,66046,5411,
7475775,1/1/2010 6:59,1147,2042,$6.71 ,Swipe Transaction,25408,Houston,TX,77052,5812,
7475776,1/1/2010 6:59,1176,5003,$6.90 ,Swipe Transaction,46284,Oakland City,IN,47660,5411,
7475777,1/1/2010 6:59,1817,2530,$28.13 ,Online Transaction,18563,ONLINE,,,4121,
7475779,1/1/2010 7:00,605,212,$86.73 ,Swipe Transaction,47370,Brooklyn,NY,11210,5912,
7475780,1/1/2010 7:00,837,160,$8.45 ,Swipe Transaction,22204,Quincy,MA,2169,5541,
7475781,1/1/2010 7:00,980,5052,$1.72 ,Swipe Transaction,63765,Gwynn Oak,MD,21207,5812,
7475782,1/1/2010 7:01,165,2559,$56.40 ,Swipe Transaction,9041,Oakland,CA,94611,5912,
7475783,1/1/2010 7:01,580,2961,$49.46 ,Online Transaction,39021,ONLINE,,,4784,
7475784,1/1/2010 7:01,1640,4967,$39.12 ,Swipe Transaction,20519,Spring Arbor,MI,49283,5942,
7475785,1/1/2010 7:01,1910,3242,$22.39 ,Online Transaction,39021,ONLINE,,,4784,
7475786,1/1/2010 7:02,190,4621,$2.16 ,Swipe Transaction,75781,Waukegan,IL,60085,5411,
7475787,1/1/2010 7:02,321,35,$6.10 ,Swipe Transaction,20763,Merrill,WI,54452,5921,
7475789,1/1/2010 7:02,437,3271,$90.00 ,Swipe Transaction,61195,Arnold,MD,21012,5541,
7475790,1/1/2010 7:02,1214,5508,$2.03 ,Swipe Transaction,30928,Franklin,MA,2038,5541,
7475791,1/1/2010 7:02,1305,2026,$94.00 ,Swipe Transaction,22204,Millington,TN,38053,5541,
7475792,1/1/2010 7:02,1424,4710,($72.00),Swipe Transaction,59935,Kingman,AZ,86401,5499,Insufficient Balance
7475793,1/1/2010 7:02,1786,5463,$5.37 ,Swipe Transaction,75781,Massillon,OH,44646,5411,
7475794,1/1/2010 7:02,1963,4565,$4.60 ,Swipe Transaction,78854,Vacaville,CA,95687,5411,
7475795,1/1/2010 7:03,249,4292,$34.80 ,Swipe Transaction,48919,Rialto,CA,92377,5311,
7475798,1/1/2010 7:03,1097,4690,$3.82 ,Swipe Transaction,22204,Ludington,MI,49431,5541,
7475799,1/1/2010 7:03,1858,2146,$156.00 ,Swipe Transaction,5970,Pacoima,CA,91331,8099,
7475801,1/1/2010 7:04,1028,139,$57.68 ,Online Transaction,96246,ONLINE,,,4784,
7475802,1/1/2010 7:04,1073,2547,$80.00 ,Swipe Transaction,27092,Shipshewana,IN,46565,4829,
7475803,1/1/2010 7:05,795,5162,$2.61 ,Swipe Transaction,20884,Dallas,TX,75208,5812,
7475804,1/1/2010 7:05,1727,5982,$162.91 ,Online Transaction,73186,ONLINE,,,4814,
7475806,1/1/2010 7:05,1840,4568,$2.02 ,Swipe Transaction,35451,Beaverton,OR,97005,5812,
7475807,1/1/2010 7:06,316,5857,$48.72 ,Online Transaction,89949,ONLINE,,,7996,
7475808,1/1/2010 7:06,478,1099,$25.44 ,Swipe Transaction,9556,Suwanee,GA,30024,7538,
7475809,1/1/2010 7:06,860,5782,$36.37 ,Swipe Transaction,36385,Silver Spring,MD,20901,5813,
7475810,1/1/2010 7:06,1198,2804,$43.27 ,Online Transaction,41122,ONLINE,,,4784,
7475811,1/1/2010 7:07,323,2135,$6.74 ,Swipe Transaction,7237,Newcastle,CA,95658,5812,
7475812,1/1/2010 7:07,615,1128,$2.10 ,Swipe Transaction,26603,Alvin,TX,77511,5411,
7475813,1/1/2010 7:07,762,1080,$45.18 ,Swipe Transaction,42858,Edison,OH,43320,7538,
7475814,1/1/2010 7:07,1323,2980,$2.33 ,Swipe Transaction,20519,Roswell,NM,88201,5942,
7475815,1/1/2010 7:07,1362,0,$66.00 ,Swipe Transaction,59935,Bladensburg,MD,20710,5499,
7475816,1/1/2010 7:07,1382,2838,$64.00 ,Swipe Transaction,59935,Dallas,TX,75254,5499,
7475817,1/1/2010 7:08,46,2925,($73.00),Swipe Transaction,50867,Kew Gardens,NY,11415,5541,
7475818,1/1/2010 7:08,366,2934,$49.17 ,Swipe Transaction,27601,Oshkosh,WI,54901,7538,
7475819,1/1/2010 7:08,511,1038,$21.50 ,Swipe Transaction,79038,Phoenix,AZ,85015,7538,
7475820,1/1/2010 7:08,549,98,$41.95 ,Swipe Transaction,60569,Pompano Beach,FL,33063,5300,
7475821,1/1/2010 7:08,1305,2026,$78.90 ,Swipe Transaction,22204,Millington,TN,38053,5541,
7475822,1/1/2010 7:08,1963,3364,$28.69 ,Online Transaction,18563,ONLINE,,,4121,
7475823,1/1/2010 7:09,303,149,$100.07 ,Swipe Transaction,20561,Windsor,CO,80550,5912,
7475824,1/1/2010 7:09,354,4518,$5.76 ,Swipe Transaction,10210,Colorado Springs,CO,80918,5812,
7475825,1/1/2010 7:09,376,4704,$4.22 ,Swipe Transaction,28395,Westville,NJ,8093,5541,
7475827,1/1/2010 7:09,990,5038,$2.17 ,Swipe Transaction,14528,Donaldsonville,LA,70346,5499,
7475828,1/1/2010 7:09,1094,3755,$80.00 ,Swipe Transaction,27092,Boyne City,MI,49712,4829,
7475829,1/1/2010 7:09,1362,0,($66.00),Swipe Transaction,59935,Bladensburg,MD,20710,5499,
7475830,1/1/2010 7:09,1813,101,$3.48 ,Swipe Transaction,35451,White House,TN,37188,5812,
7475831,1/1/2010 7:09,1872,2917,$3.84 ,Swipe Transaction,22204,Bayport,NY,11705,5541,
7475832,1/1/2010 7:10,126,5497,$7.65 ,Swipe Transaction,46284,Little Rock,AR,72212,5411,
7475833,1/1/2010 7:10,487,2024,$22.08 ,Online Transaction,39021,ONLINE,,,4784,
7475834,1/1/2010 7:10,846,3886,$24.02 ,Swipe Transaction,5030,Red Oak,IA,51566,5411,
7475835,1/1/2010 7:10,849,3823,$2.51 ,Swipe Transaction,50783,Philadelphia,PA,19116,5411,
7475836,1/1/2010 7:10,1391,36,$29.52 ,Online Transaction,18563,ONLINE,,,4121,
7475837,1/1/2010 7:11,14,5159,$9.44 ,Swipe Transaction,92883,Waipahu,HI,96797,5812,
7475838,1/1/2010 7:11,277,5864,$8.45 ,Swipe Transaction,75781,Calhoun City,MS,38916,5411,
7475839,1/1/2010 7:11,464,3233,$54.63 ,Online Transaction,39021,ONLINE,,,4784,
7475840,1/1/2010 7:11,1067,3382,$1.99 ,Swipe Transaction,40041,Derby,KS,67037,5411,
7475841,1/1/2010 7:11,1248,5787,$72.85 ,Swipe Transaction,73661,Thackerville,OK,73459,7995,
7475842,1/1/2010 7:11,1809,5830,$5.24 ,Swipe Transaction,30928,Delaplane,VA,20144,5541,
7475843,1/1/2010 7:11,1923,2041,$2.39 ,Swipe Transaction,75781,Crane,MO,65633,5411,
7475844,1/1/2010 7:12,176,2603,$9.42 ,Swipe Transaction,61195,Atlanta,GA,30317,5541,
7475845,1/1/2010 7:12,997,5046,$19.64 ,Swipe Transaction,83070,Chula Vista,CA,91913,4121,
7475846,1/1/2010 7:12,1245,4498,$156.29 ,Swipe Transaction,82981,Gloucester,VA,23061,5912,
7475847,1/1/2010 7:12,1899,5969,$8.03 ,Swipe Transaction,99695,Snohomish,WA,98290,5411,
7475848,1/1/2010 7:13,997,5825,$1.45 ,Swipe Transaction,14528,Chula Vista,CA,91913,5499,
7475849,1/1/2010 7:13,1406,3883,$1.31 ,Swipe Transaction,67296,Tulsa,OK,74110,5912,
7475850,1/1/2010 7:13,1484,3209,$0.48 ,Swipe Transaction,59935,Tucson,AZ,85749,5499,
7475851,1/1/2010 7:13,1827,4546,$16.03 ,Online Transaction,85247,ONLINE,,,5815,
7475852,1/1/2010 7:14,46,2925,$78.14 ,Swipe Transaction,50867,Kew Gardens,NY,11415,5541,
7475854,1/1/2010 7:15,827,2836,$149.43 ,Online Transaction,73186,ONLINE,,,4814,
7475855,1/1/2010 7:15,1305,2026,($94.00),Swipe Transaction,22204,Millington,TN,38053,5541,
7475856,1/1/2010 7:15,1512,3689,$1.72 ,Swipe Transaction,14528,Indianapolis,IN,46236,5499,
7475857,1/1/2010 7:15,1873,4110,$46.51 ,Online Transaction,41122,ONLINE,,,4784,
7475858,1/1/2010 7:16,1433,203,$144.70 ,Swipe Transaction,47456,Mobile,AL,36695,7996,
7475859,1/1/2010 7:16,1595,2472,$6.77 ,Swipe Transaction,50783,Bronx,NY,10466,5411,
7475860,1/1/2010 7:16,1629,4290,$3.23 ,Swipe Transaction,59935,Fort Lauderdale,FL,33313,5499,
7475861,1/1/2010 7:17,203,5375,$103.92 ,Swipe Transaction,81833,Islandton,SC,29929,5912,
7475862,1/1/2010 7:17,563,5074,$45.15 ,Online Transaction,39021,ONLINE,,,4784,
7475863,1/1/2010 7:17,1362,0,$94.58 ,Swipe Transaction,59935,Bladensburg,MD,20710,5499,
7475864,1/1/2010 7:17,1534,4250,$5.35 ,Swipe Transaction,93508,Cherry Hill,NJ,8003,5411,
7475865,1/1/2010 7:17,1687,2509,$24.82 ,Online Transaction,16798,ONLINE,,,4121,
7475867,1/1/2010 7:18,60,2799,$39.63 ,Swipe Transaction,83434,Sodus Point,NY,14555,7538,
7475868,1/1/2010 7:18,128,5048,$1.78 ,Swipe Transaction,17493,Houston,TX,77061,5812,
7475869,1/1/2010 7:18,1774,4516,$60.00 ,Swipe Transaction,27092,Minneapolis,MN,55427,4829,
7475870,1/1/2010 7:19,141,3028,$41.64 ,Swipe Transaction,69410,Hearne,TX,77859,5655,
7475871,1/1/2010 7:19,1156,175,$180.00 ,Swipe Transaction,27092,West New York,NJ,7093,4829,
7475872,1/1/2010 7:19,1398,216,$33.66 ,Online Transaction,39021,ONLINE,,,4784,
7475873,1/1/2010 7:20,437,3271,($90.00),Swipe Transaction,61195,Arnold,MD,21012,5541,
7475874,1/1/2010 7:20,1075,3287,$18.99 ,Swipe Transaction,12614,Louisville,KY,40299,4121,
7475875,1/1/2010 7:20,1261,4121,$42.57 ,Online Transaction,73186,ONLINE,,,4814,
7475876,1/1/2010 7:20,1382,2838,($64.00),Swipe Transaction,59935,Dallas,TX,75254,5499,
7475877,1/1/2010 7:20,1910,3288,$10.22 ,Swipe Transaction,25887,Bradenton,FL,34203,5814,
7475878,1/1/2010 7:21,148,5851,$8.60 ,Swipe Transaction,43293,Bristol,NH,3222,5499,
7475879,1/1/2010 7:21,954,5586,$60.00 ,Swipe Transaction,27092,Riverside,CA,92508,4829,
7475880,1/1/2010 7:21,1969,5549,$2.24 ,Swipe Transaction,21842,Bradenton,FL,34212,5411,
7475881,1/1/2010 7:22,843,184,$37.54 ,Swipe Transaction,89462,Terre Haute,IN,47805,5300,Insufficient Balance
7475882,1/1/2010 7:22,1424,4710,$72.00 ,Swipe Transaction,59935,Kingman,AZ,86401,5499,Insufficient Balance
7475884,1/1/2010 7:23,53,3267,$103.29 ,Swipe Transaction,30286,Sutter Creek,CA,95685,4814,
7475885,1/1/2010 7:23,704,2945,$4.64 ,Swipe Transaction,69972,Mount Kisco,NY,10549,5814,
7475886,1/1/2010 7:23,1296,3665,$17.51 ,Online Transaction,39021,ONLINE,,,4784,
7475887,1/1/2010 7:23,1356,4752,$1.50 ,Swipe Transaction,20986,Colfax,WI,54730,5411,
7475888,1/1/2010 7:24,655,2133,$1.69 ,Swipe Transaction,94761,Lorain,OH,44052,5812,
7475889,1/1/2010 7:24,843,184,$44.26 ,Swipe Transaction,89462,Terre Haute,IN,47805,5300,
7475890,1/1/2010 7:24,987,4146,$32.78 ,Online Transaction,39021,ONLINE,,,4784,
7475892,1/1/2010 7:25,46,2925,$73.00 ,Swipe Transaction,50867,Kew Gardens,NY,11415,5541,
7475893,1/1/2010 7:25,437,3271,$71.52 ,Swipe Transaction,61195,Arnold,MD,21012,5541,
7475895,1/1/2010 7:25,1435,4294,$70.92 ,Swipe Transaction,27601,Alpharetta,GA,30004,7538,
7475896,1/1/2010 7:26,757,4175,$140.00 ,Swipe Transaction,27092,Brooklyn,NY,11236,4829,
7475897,1/1/2010 7:26,1286,5798,$1.20 ,Swipe Transaction,12322,Orchard Park,NY,14127,5812,
7475898,1/1/2010 7:26,1424,4710,$23.95 ,Swipe Transaction,59935,Kingman,AZ,86401,5499,
7475900,1/1/2010 7:26,1618,3031,$11.40 ,Swipe Transaction,50783,Mount Vernon,NY,10552,5411,
7475902,1/1/2010 7:27,356,3251,$5.60 ,Swipe Transaction,25887,Stuart,FL,34997,5814,
7475903,1/1/2010 7:27,519,3380,$3.36 ,Swipe Transaction,28395,Las Vegas,NV,89142,5541,
7475904,1/1/2010 7:27,1357,2990,$3.47 ,Online Transaction,88998,ONLINE,,,4784,
7475905,1/1/2010 7:27,1382,2838,$61.28 ,Swipe Transaction,59935,Dallas,TX,75254,5499,
7475907,1/1/2010 7:28,1369,5792,$0.93 ,Swipe Transaction,72351,Edinburgh,IN,46124,5541,
7475909,1/1/2010 7:28,1562,2976,$1.19 ,Swipe Transaction,86438,Commerce,OK,74339,5499,
7475910,1/1/2010 7:28,1857,5089,$140.00 ,Swipe Transaction,27092,Cherry Hill,NJ,8003,4829,
7475911,1/1/2010 7:29,1102,2822,$4.42 ,Swipe Transaction,75781,Muskogee,OK,74403,5411,
7475912,1/1/2010 7:29,1962,2126,$24.26 ,Swipe Transaction,91514,Willowbrook,IL,60527,5812,
7475913,1/1/2010 7:30,1067,1063,$2.04 ,Swipe Transaction,20519,Derby,KS,67037,5942,
7475914,1/1/2010 7:30,1314,2911,$6.46 ,Swipe Transaction,72158,New Braunfels,TX,78130,5411,
7475916,1/1/2010 7:32,126,5497,$10.82 ,Swipe Transaction,61195,Little Rock,AR,72209,5541,
